5884.7,5888.1,5889.5,5890.6,5893.9,5899.8,5907.7,5914.7,5917.4,5916.0,5912.3,5909.3,5907.3
5877.5,5881.6,5884.3,5886.3,5888.9,5894.0,5901.8,5910.0,5914.3,5914.3,5913.0,5911.6,5910.9
5868.2,5872.5,5876.1,5877.8,5879.9,5884.1,5891.2,5900.8,5908.9,5912.4,5913.2,5913.6,5913.7
5858.7,5860.8,5862.6,5863.6,5864.2,5866.3,5873.3,5885.9,5899.7,5908.6,5912.8,5914.3,5915.1
5846.5,5845.3,5844.4,5842.8,5840.1,5838.5,5842.6,5858.9,5882.6,5900.0,5907.7,5911.4,5913.3
5830.7,5826.7,5822.7,5817.6,5810.2,5801.7,5799.7,5815.2,5851.1,5882.4,5896.6,5903.0,5904.6
5812.3,5807.3,5801.1,5793.0,5781.3,5766.1,5754.9,5765.0,5806.1,5851.1,5875.2,5886.2,5888.6
5796.2,5790.3,5783.8,5773.0,5757.9,5737.7,5720.2,5722.5,5761.1,5811.0,5844.5,5862.1,5866.6
5779.1,5774.0,5768.7,5757.5,5739.9,5716.1,5692.8,5700.3,5731.6,5776.2,5813.7,5837.4,5846.8
