5.7791,5.7740,5.7687,5.7575,5.7399,5.7161,5.6928,5.7003,5.7316,5.7762,5.8137,5.8374,5.8468
5.7962,5.7903,5.7838,5.7730,5.7579,5.7377,5.7202,5.7225,5.7611,5.8110,5.8445,5.8621,5.8666
5.8123,5.8073,5.8011,5.7930,5.7813,5.7661,5.7549,5.7650,5.8061,5.8511,5.8752,5.8862,5.8886
5.8307,5.8267,5.8227,5.8176,5.8102,5.8017,5.7997,5.8152,5.8511,5.8824,5.8966,5.9030,5.9046
5.8465,5.8453,5.8444,5.8428,5.8401,5.8385,5.8426,5.8589,5.8826,5.9000,5.9077,5.9114,5.9133
5.8587,5.8608,5.8626,5.8636,5.8642,5.8663,5.8733,5.8859,5.8997,5.9086,5.9128,5.9143,5.9151
5.8682,5.8725,5.8761,5.8778,5.8799,5.8841,5.8912,5.9008,5.9089,5.9124,5.9132,5.9136,5.9137
5.8775,5.8816,5.8843,5.8863,5.8889,5.8940,5.9018,5.9100,5.9143,5.9143,5.9130,5.9116,5.9109
5.8847,5.8881,5.8895,5.8906,5.8939,5.8998,5.9077,5.9147,5.9174,5.9160,5.9123,5.9093,5.9073
